Location,Cross_ID,Entry,Awns,WDR,Powdery_mildew,SNB,Height,ave_SpS,ave_infert,WeightOf1000Particles,SampleAreaAverage,WKAreaMedian,days_to_head,seeds_per_spikelet
Kinston,UX2010,UX2010-39,1,2,0,NA,85,NA,NA,NA,NA,NA,168,NA
Kinston,UX2010,UX2010-4,1,1,4,NA,80,NA,NA,NA,NA,NA,165,NA
Kinston,UX2010,UX2010-40,1,3,4,NA,100,NA,NA,NA,NA,NA,160,NA
Kinston,UX2010,UX2010-41,1,3,1,NA,95,NA,NA,NA,NA,NA,158,NA
Kinston,UX2010,UX2010-43,1,1,0,NA,80,NA,NA,NA,NA,NA,168,NA
Kinston,UX2010,UX2010-44,1,1,1,NA,80,NA,NA,NA,NA,NA,170,NA
Kinston,UX2010,UX2010-46,1,2,0,NA,85,NA,NA,NA,NA,NA,166,NA
Kinston,UX2010,UX2010-48,1,2,1,NA,90,NA,NA,NA,NA,NA,171,NA
Kinston,UX2010,UX2010-5,1,1,1,NA,90,NA,NA,NA,NA,NA,170,NA
Kinston,UX2010,UX2010-50,1,1,1,NA,80,NA,NA,NA,NA,NA,173,NA
Kinston,UX2010,UX2010-51,1,2,1,NA,85,NA,NA,NA,NA,NA,166,NA
Kinston,UX2010,UX2010-52,1,2,0,NA,80,NA,NA,NA,NA,NA,166,NA
Kinston,UX2010,UX2010-53,1,4,1,NA,80,NA,NA,NA,NA,NA,151,NA
Kinston,UX2010,UX2010-54,1,4,2,NA,80,NA,NA,NA,NA,NA,148,NA
Kinston,UX2010,UX2010-55,1,3,1,NA,85,NA,NA,NA,NA,NA,158,NA
Kinston,UX2010,UX2010-56,1,3,1,NA,90,NA,NA,NA,NA,NA,160,NA
Kinston,UX2010,UX2010-57,1,2,3,NA,95,NA,NA,NA,NA,NA,167,NA
Kinston,UX2010,UX2010-58,1,2,0,NA,80,NA,NA,NA,NA,NA,165,NA
Kinston,UX2010,UX2010-59,1,2,2,NA,80,NA,NA,NA,NA,NA,166,NA
Kinston,UX2010,UX2010-60,1,2,1,NA,85,NA,NA,NA,NA,NA,166,NA
Kinston,UX2010,UX2010-62,1,3,0,NA,95,NA,NA,NA,NA,NA,158,NA
Kinston,UX2010,UX2010-63,1,3,NA,NA,90,NA,NA,NA,NA,NA,159,NA
Kinston,UX2010,UX2010-64,1,3,0,NA,90,NA,NA,NA,NA,NA,157,NA
Kinston,UX2010,UX2010-65,1,3,0,NA,90,NA,NA,NA,NA,NA,157,NA
Kinston,UX2010,UX2010-67,1,3,1,NA,90,NA,NA,NA,NA,NA,159,NA
Kinston,UX2010,UX2010-7,1,2,2,NA,90,NA,NA,NA,NA,NA,162,NA
Kinston,UX2010,UX2010-70,1,2,1,NA,95,NA,NA,NA,NA,NA,172,NA
Kinston,UX2010,UX2010-71,1,1,0,NA,85,NA,NA,NA,NA,NA,166,NA
Kinston,UX2010,UX2010-72,1,2,0,NA,95,NA,NA,NA,NA,NA,166,NA
Kinston,UX2010,UX2010-73,1,1,1,NA,75,NA,NA,NA,NA,NA,176,NA
Kinston,UX2010,UX2010-75,1,2,2,NA,90,NA,NA,NA,NA,NA,170,NA
Kinston,UX2010,UX2010-76,1,3,0,NA,115,NA,NA,NA,NA,NA,155,NA
Kinston,UX2010,UX2010-78,1,1,0,NA,90,NA,NA,NA,NA,NA,171,NA
Kinston,UX2010,UX2010-79,1,2,0,NA,80,NA,NA,NA,NA,NA,166,NA
Kinston,UX2010,UX2010-80,1,2,3,NA,85,NA,NA,NA,NA,NA,165,NA
Kinston,UX2010,UX2010-81,1,4,NA,NA,90,NA,NA,NA,NA,NA,155,NA
Kinston,UX2010,UX2010-82,1,3,2,NA,95,NA,NA,NA,NA,NA,154,NA
Kinston,UX2010,UX2010-84,1,2,0,NA,100,NA,NA,NA,NA,NA,168,NA
Kinston,UX2010,UX2010-86,1,4,1,NA,80,NA,NA,NA,NA,NA,154,NA
Kinston,UX2010,UX2010-87,1,2,0,NA,80,NA,NA,NA,NA,NA,176,NA
Kinston,UX2010,UX2010-88,1,4,NA,NA,80,NA,NA,NA,NA,NA,148,NA
Kinston,UX2010,UX2010-89,1,3,0,NA,90,NA,NA,NA,NA,NA,176,NA
Kinston,UX2010,UX2010-9,1,1,0,NA,90,NA,NA,NA,NA,NA,165,NA
Kinston,UX2010,UX2010-90,1,2,0,NA,90,NA,NA,NA,NA,NA,166,NA
Kinston,UX2010,UX2010-91,1,2,0,NA,80,NA,NA,NA,NA,NA,166,NA
Kinston,UX2010,UX2010-92,1,1,NA,NA,70,NA,NA,NA,NA,NA,165,NA
Kinston,UX2010,UX2010-93,1,4,NA,NA,70,NA,NA,NA,NA,NA,156,NA
Kinston,UX2010,UX2010-94,1,2,1,NA,95,NA,NA,NA,NA,NA,166,NA
Kinston,UX2010,UX2010-95,1,2,NA,NA,80,NA,NA,NA,NA,NA,167,NA
Kinston,UX2010,UX2010-97,1,3,NA,NA,85,NA,NA,NA,NA,NA,159,NA
Kinston,UX2010,UX2010-98,1,4,NA,NA,65,NA,NA,NA,NA,NA,158,NA
Kinston,UX2010,UX2010-99,1,2,1,NA,85,NA,NA,NA,NA,NA,165,NA
Kinston,UX2012,UX2012-1,1,2,0,NA,95,NA,NA,NA,NA,NA,168,NA
Kinston,UX2012,UX2012-10,1,1,0,NA,90,NA,NA,NA,NA,NA,167,NA
Kinston,UX2012,UX2012-100,1,1,0,NA,90,NA,NA,NA,NA,NA,166,NA
Kinston,UX2012,UX2012-102,1,1,1,NA,90,NA,NA,NA,NA,NA,166,NA
Kinston,UX2012,UX2012-109,1,4,0,NA,95,NA,NA,NA,NA,NA,155,NA
Kinston,UX2012,UX2012-11,1,2,0,NA,85,NA,NA,NA,NA,NA,166,NA
Kinston,UX2012,UX2012-110,1,1,2,NA,90,NA,NA,NA,NA,NA,165,NA
Kinston,UX2012,UX2012-114,1,4,0,NA,100,NA,NA,NA,NA,NA,158,NA
Kinston,UX2012,UX2012-116,1,3,1,NA,95,NA,NA,NA,NA,NA,158,NA
Kinston,UX2012,UX2012-117,1,2,2,NA,90,NA,NA,NA,NA,NA,163,NA
Kinston,UX2012,UX2012-119,1,1,1,NA,90,NA,NA,NA,NA,NA,167,NA
Kinston,UX2012,UX2012-120,1,2,0,NA,95,NA,NA,NA,NA,NA,165,NA
Kinston,UX2012,UX2012-121,1,3,1,NA,80,NA,NA,NA,NA,NA,154,NA
Kinston,UX2012,UX2012-123,1,1,1,NA,90,NA,NA,NA,NA,NA,167,NA
Kinston,UX2012,UX2012-124,1,4,2,NA,90,NA,NA,NA,NA,NA,156,NA
Kinston,UX2012,UX2012-126,1,1,0,NA,100,NA,NA,NA,NA,NA,171,NA
Kinston,UX2012,UX2012-129,1,1,2,NA,90,NA,NA,NA,NA,NA,168,NA
Kinston,UX2012,UX2012-13,1,3,0,NA,90,NA,NA,NA,NA,NA,154,NA
Kinston,UX2012,UX2012-130,1,4,1,NA,90,NA,NA,NA,NA,NA,154,NA
Kinston,UX2012,UX2012-134,1,3,1,NA,85,NA,NA,NA,NA,NA,155,NA
Kinston,UX2012,UX2012-135,1,4,0,NA,85,NA,NA,NA,NA,NA,155,NA
Kinston,UX2012,UX2012-136,1,3,1,NA,100,NA,NA,NA,NA,NA,156,NA
Kinston,UX2012,UX2012-138,1,2,1,NA,85,NA,NA,NA,NA,NA,167,NA
Kinston,UX2012,UX2012-14,1,4,0,NA,90,NA,NA,NA,NA,NA,154,NA
Kinston,UX2012,UX2012-149,1,2,0,NA,85,NA,NA,NA,NA,NA,157,NA
Kinston,UX2012,UX2012-15,1,3,0,NA,90,NA,NA,NA,NA,NA,157,NA
Kinston,UX2012,UX2012-150,1,1,0,NA,95,NA,NA,NA,NA,NA,168,NA
Kinston,UX2012,UX2012-151,1,3,1,NA,100,NA,NA,NA,NA,NA,156,NA
Kinston,UX2012,UX2012-152,1,2,1,NA,95,NA,NA,NA,NA,NA,168,NA
Kinston,UX2012,UX2012-156,1,3,0,NA,90,NA,NA,NA,NA,NA,158,NA
Kinston,UX2012,UX2012-159,1,4,1,NA,90,NA,NA,NA,NA,NA,154,NA
Kinston,UX2012,UX2012-16,1,2,1,NA,95,NA,NA,NA,NA,NA,166,NA
Kinston,UX2012,UX2012-160,1,2,0,NA,100,NA,NA,NA,NA,NA,166,NA
Kinston,UX2012,UX2012-161,1,3,0,NA,90,NA,NA,NA,NA,NA,158,NA
Kinston,UX2012,UX2012-165,1,2,1,NA,100,NA,NA,NA,NA,NA,165,NA
Kinston,UX2012,UX2012-166,1,3,0,NA,80,NA,NA,NA,NA,NA,157,NA
Kinston,UX2012,UX2012-167,1,3,0,NA,85,NA,NA,NA,NA,NA,157,NA
Kinston,UX2012,UX2012-17,1,2,1,NA,90,NA,NA,NA,NA,NA,166,NA
Kinston,UX2012,UX2012-18,1,2,1,NA,95,NA,NA,NA,NA,NA,160,NA
Kinston,UX2012,UX2012-187,1,2,1,NA,85,NA,NA,NA,NA,NA,158,NA
Kinston,UX2012,UX2012-19,1,4,0,NA,95,NA,NA,NA,NA,NA,155,NA
Kinston,UX2012,UX2012-190,1,1,0,NA,90,NA,NA,NA,NA,NA,166,NA
Kinston,UX2012,UX2012-191,1,2,0,NA,95,NA,NA,NA,NA,NA,161,NA
Kinston,UX2012,UX2012-194,1,3,0,NA,90,NA,NA,NA,NA,NA,156,NA
Kinston,UX2012,UX2012-197,1,1,1,NA,80,NA,NA,NA,NA,NA,172,NA
Kinston,UX2012,UX2012-199,1,3,1,NA,100,NA,NA,NA,NA,NA,156,NA
Kinston,UX2012,UX2012-2,1,3,0,NA,85,NA,NA,NA,NA,NA,155,NA
Kinston,UX2012,UX2012-20,1,3,1,NA,80,NA,NA,NA,NA,NA,155,NA
Kinston,UX2012,UX2012-201,1,2,0,NA,90,NA,NA,NA,NA,NA,167,NA
Kinston,UX2012,UX2012-207,1,3,0,NA,90,NA,NA,NA,NA,NA,157,NA
Kinston,UX2012,UX2012-21,1,2,1,NA,100,NA,NA,NA,NA,NA,166,NA
Kinston,UX2012,UX2012-214,1,4,0,NA,95,NA,NA,NA,NA,NA,153,NA
Kinston,UX2012,UX2012-215,1,2,3,NA,85,NA,NA,NA,NA,NA,168,NA
Kinston,UX2012,UX2012-217,1,4,1,NA,90,NA,NA,NA,NA,NA,152,NA
Kinston,UX2012,UX2012-218,1,2,1,NA,90,NA,NA,NA,NA,NA,168,NA
Kinston,UX2012,UX2012-219,1,2,1,NA,95,NA,NA,NA,NA,NA,168,NA
Kinston,UX2012,UX2012-22,1,1,0,NA,90,NA,NA,NA,NA,NA,167,NA
Kinston,UX2012,UX2012-220,1,4,1,NA,90,NA,NA,NA,NA,NA,152,NA
Kinston,UX2012,UX2012-222,1,4,1,NA,90,NA,NA,NA,NA,NA,154,NA
Kinston,UX2012,UX2012-223,1,4,0,NA,100,NA,NA,NA,NA,NA,156,NA
Kinston,UX2012,UX2012-23,1,2,1,NA,100,NA,NA,NA,NA,NA,161,NA
Kinston,UX2012,UX2012-233,1,4,0,NA,105,NA,NA,NA,NA,NA,157,NA
Kinston,UX2012,UX2012-238,1,4,1,NA,95,NA,NA,NA,NA,NA,153,NA
Kinston,UX2012,UX2012-239,1,2,0,NA,95,NA,NA,NA,NA,NA,159,NA
Kinston,UX2012,UX2012-241,1,2,0,NA,85,NA,NA,NA,NA,NA,157,NA
Kinston,UX2012,UX2012-242,1,2,0,NA,95,NA,NA,NA,NA,NA,164,NA
Kinston,UX2012,UX2012-245,1,3,1,NA,95,NA,NA,NA,NA,NA,157,NA
Kinston,UX2012,UX2012-25,1,4,0,NA,85,NA,NA,NA,NA,NA,156,NA
Kinston,UX2012,UX2012-256,1,2,1,NA,110,NA,NA,NA,NA,NA,165,NA
Kinston,UX2012,UX2012-29,1,2,2,NA,100,NA,NA,NA,NA,NA,156,NA
Kinston,UX2012,UX2012-3,1,4,0,NA,85,NA,NA,NA,NA,NA,157,NA
Kinston,UX2012,UX2012-30,1,2,1,NA,108,NA,NA,NA,NA,NA,176,NA
Kinston,UX2012,UX2012-31,1,3,0,NA,95,NA,NA,NA,NA,NA,161,NA
Kinston,UX2012,UX2012-32,1,2,2,NA,105,NA,NA,NA,NA,NA,166,NA
Kinston,UX2012,UX2012-33,1,3,1,NA,100,NA,NA,NA,NA,NA,160,NA
Kinston,UX2012,UX2012-34,1,3,0,NA,100,NA,NA,NA,NA,NA,157,NA
Kinston,UX2012,UX2012-35,1,3,0,NA,90,NA,NA,NA,NA,NA,155,NA
Kinston,UX2012,UX2012-36,1,2,2,NA,95,NA,NA,NA,NA,NA,170,NA
Kinston,UX2012,UX2012-37,1,4,3,NA,80,NA,NA,NA,NA,NA,156,NA
Kinston,UX2012,UX2012-38,1,2,2,NA,90,NA,NA,NA,NA,NA,166,NA
Kinston,UX2012,UX2012-4,1,2,1,NA,95,NA,NA,NA,NA,NA,163,NA
Kinston,UX2012,UX2012-40,1,2,1,NA,85,NA,NA,NA,NA,NA,174,NA
Kinston,UX2012,UX2012-41,1,4,0,NA,85,NA,NA,NA,NA,NA,153,NA
Kinston,UX2012,UX2012-45,1,2,0,NA,100,NA,NA,NA,NA,NA,165,NA
Kinston,UX2012,UX2012-47,1,4,1,NA,90,NA,NA,NA,NA,NA,157,NA
Kinston,UX2012,UX2012-48,1,3,1,NA,90,NA,NA,NA,NA,NA,157,NA
Kinston,UX2012,UX2012-49,1,3,0,NA,85,NA,NA,NA,NA,NA,155,NA
Kinston,UX2012,UX2012-5,1,2,3,NA,85,NA,NA,NA,NA,NA,167,NA
Kinston,UX2012,UX2012-50,1,2,0,NA,90,NA,NA,NA,NA,NA,165,NA
Kinston,UX2012,UX2012-51,1,1,0,NA,95,NA,NA,NA,NA,NA,167,NA
Kinston,UX2012,UX2012-52,1,3,0,NA,85,NA,NA,NA,NA,NA,158,NA
Kinston,UX2012,UX2012-54,1,3,0,NA,95,NA,NA,NA,NA,NA,154,NA
Kinston,UX2012,UX2012-55,1,1,1,NA,95,NA,NA,NA,NA,NA,167,NA
Kinston,UX2012,UX2012-56,1,2,0,NA,80,NA,NA,NA,NA,NA,171,NA
Kinston,UX2012,UX2012-57,1,2,1,NA,100,NA,NA,NA,NA,NA,165,NA
Kinston,UX2012,UX2012-59,1,4,2,NA,100,NA,NA,NA,NA,NA,170,NA
Kinston,UX2012,UX2012-6,1,4,2,NA,92.5,NA,NA,NA,NA,NA,154,NA
Kinston,UX2012,UX2012-60,1,4,0,NA,85,NA,NA,NA,NA,NA,150,NA
Kinston,UX2012,UX2012-61,1,2,0,NA,100,NA,NA,NA,NA,NA,167,NA
Kinston,UX2012,UX2012-62,1,1,1,NA,90,NA,NA,NA,NA,NA,168,NA
Kinston,UX2012,UX2012-63,1,2,2,NA,85,NA,NA,NA,NA,NA,166,NA
Kinston,UX2012,UX2012-64,1,3,0,NA,105,NA,NA,NA,NA,NA,156,NA
Kinston,UX2012,UX2012-65,1,2,1,NA,85,NA,NA,NA,NA,NA,164,NA
Kinston,UX2012,UX2012-66,1,2,1,NA,90,NA,NA,NA,NA,NA,161,NA
Kinston,UX2012,UX2012-67,1,3,0,NA,100,NA,NA,NA,NA,NA,159,NA
Kinston,UX2012,UX2012-68,1,2,0,NA,85,NA,NA,NA,NA,NA,164,NA
Kinston,UX2012,UX2012-7,1,1,1,NA,90,NA,NA,NA,NA,NA,165,NA
Kinston,UX2012,UX2012-70,1,4,0,NA,100,NA,NA,NA,NA,NA,154,NA
Kinston,UX2012,UX2012-72,1,3,0,NA,85,NA,NA,NA,NA,NA,161,NA
Kinston,UX2012,UX2012-73,1,2,1,NA,85,NA,NA,NA,NA,NA,169,NA
Kinston,UX2012,UX2012-74,1,4,0,NA,90,NA,NA,NA,NA,NA,161,NA
Kinston,UX2012,UX2012-76,1,1,3,NA,85,NA,NA,NA,NA,NA,169,NA
Kinston,UX2012,UX2012-77,1,3,0,NA,95,NA,NA,NA,NA,NA,158,NA
Kinston,UX2012,UX2012-78,1,1,2,NA,90,NA,NA,NA,NA,NA,168,NA
Kinston,UX2012,UX2012-79,1,1,4,NA,90,NA,NA,NA,NA,NA,167,NA
Kinston,UX2012,UX2012-80,1,1,3,NA,80,NA,NA,NA,NA,NA,168,NA
Kinston,UX2012,UX2012-81,1,1,4,NA,70,NA,NA,NA,NA,NA,171,NA
Kinston,UX2012,UX2012-82,1,2,2,NA,85,NA,NA,NA,NA,NA,167,NA
Kinston,UX2012,UX2012-83,1,3,2,NA,85,NA,NA,NA,NA,NA,158,NA
Kinston,UX2012,UX2012-84,1,4,0,NA,90,NA,NA,NA,NA,NA,154,NA
Kinston,UX2012,UX2012-86,1,4,1,NA,90,NA,NA,NA,NA,NA,155,NA
Kinston,UX2012,UX2012-88,1,1,0,NA,90,NA,NA,NA,NA,NA,171,NA
Kinston,UX2012,UX2012-89,1,3,1,NA,95,NA,NA,NA,NA,NA,158,NA
Kinston,UX2012,UX2012-9,1,3,0,NA,85,NA,NA,NA,NA,NA,157,NA
Kinston,UX2012,UX2012-91,1,4,1,NA,80,NA,NA,NA,NA,NA,155,NA
Kinston,UX2012,UX2012-94,1,1,2,NA,85,NA,NA,NA,NA,NA,167,NA
Kinston,UX2012,UX2012-95,1,1,0,NA,100,NA,NA,NA,NA,NA,168,NA
Kinston,UX2012,UX2012-96,1,2,1,NA,90,NA,NA,NA,NA,NA,171,NA
Kinston,UX2012,UX2012-97,1,3,0,NA,85,NA,NA,NA,NA,NA,155,NA
Kinston,UX2012,UX2012-99,1,4,0,NA,90,NA,NA,NA,NA,NA,154,NA
Kinston,UX2013,UX2013-1,1,1,NA,NA,105,NA,NA,NA,NA,NA,165,NA
Kinston,UX2013,UX2013-10,1,3,NA,NA,100,NA,NA,NA,NA,NA,158,NA
Kinston,UX2013,UX2013-101,1,2,1,NA,90,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-109,1,2,NA,NA,110,NA,NA,NA,NA,NA,165,NA
Kinston,UX2013,UX2013-11,1,4,2,NA,85,NA,NA,NA,NA,NA,161,NA
Kinston,UX2013,UX2013-112,1,2,NA,NA,95,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-113,1,2,NA,NA,85,NA,NA,NA,NA,NA,164,NA
Kinston,UX2013,UX2013-117,1,3,NA,NA,90,NA,NA,NA,NA,NA,157,NA
Kinston,UX2013,UX2013-118,1,2,NA,NA,85,NA,NA,NA,NA,NA,165,NA
Kinston,UX2013,UX2013-119,1,2,NA,NA,100,NA,NA,NA,NA,NA,164,NA
Kinston,UX2013,UX2013-12,1,2,1,NA,105,NA,NA,NA,NA,NA,167,NA
Kinston,UX2013,UX2013-122,1,2,NA,NA,95,NA,NA,NA,NA,NA,165,NA
Kinston,UX2013,UX2013-125,1,1,0,NA,90,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-127,1,2,NA,NA,100,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-128,1,3,NA,NA,95,NA,NA,NA,NA,NA,158,NA
Kinston,UX2013,UX2013-131,1,1,NA,NA,95,NA,NA,NA,NA,NA,167,NA
Kinston,UX2013,UX2013-132,1,3,2,NA,95,NA,NA,NA,NA,NA,160,NA
Kinston,UX2013,UX2013-133,1,2,NA,NA,100,NA,NA,NA,NA,NA,164,NA
Kinston,UX2013,UX2013-137,1,1,NA,NA,100,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-138,1,2,NA,NA,90,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-141,1,2,0,NA,75,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-142,1,2,NA,NA,95,NA,NA,NA,NA,NA,160,NA
Kinston,UX2013,UX2013-143,1,1,NA,NA,80,NA,NA,NA,NA,NA,167,NA
Kinston,UX2013,UX2013-144,1,3,1,NA,85,NA,NA,NA,NA,NA,158,NA
Kinston,UX2013,UX2013-145,1,2,NA,NA,90,NA,NA,NA,NA,NA,165,NA
Kinston,UX2013,UX2013-146,1,2,NA,NA,88,NA,NA,NA,NA,NA,171,NA
Kinston,UX2013,UX2013-148,1,3,NA,NA,90,NA,NA,NA,NA,NA,157,NA
Kinston,UX2013,UX2013-149,1,2,0,NA,85,NA,NA,NA,NA,NA,160,NA
Kinston,UX2013,UX2013-150,1,1,NA,NA,85,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-151,1,2,0,NA,80,NA,NA,NA,NA,NA,168,NA
Kinston,UX2013,UX2013-153,1,2,NA,NA,75,NA,NA,NA,NA,NA,160,NA
Kinston,UX2013,UX2013-154,1,2,0,NA,75,NA,NA,NA,NA,NA,161,NA
Kinston,UX2013,UX2013-155,1,2,NA,NA,90,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-156,1,2,NA,NA,85,NA,NA,NA,NA,NA,161,NA
Kinston,UX2013,UX2013-157,1,3,NA,NA,95,NA,NA,NA,NA,NA,161,NA
Kinston,UX2013,UX2013-158,1,2,NA,NA,90,NA,NA,NA,NA,NA,165,NA
Kinston,UX2013,UX2013-160,1,2,1,NA,90,NA,NA,NA,NA,NA,165,NA
Kinston,UX2013,UX2013-161,1,2,0,NA,90,NA,NA,NA,NA,NA,161,NA
Kinston,UX2013,UX2013-165,1,3,1,NA,100,NA,NA,NA,NA,NA,161,NA
Kinston,UX2013,UX2013-166,1,1,NA,NA,90,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-169,1,2,NA,NA,95,NA,NA,NA,NA,NA,172,NA
Kinston,UX2013,UX2013-171,1,2,NA,NA,105,NA,NA,NA,NA,NA,163,NA
Kinston,UX2013,UX2013-172,1,1,0,NA,95,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-173,1,3,NA,NA,90,NA,NA,NA,NA,NA,158,NA
Kinston,UX2013,UX2013-174,1,2,NA,NA,90,NA,NA,NA,NA,NA,161,NA
Kinston,UX2013,UX2013-175,1,2,NA,NA,100,NA,NA,NA,NA,NA,161,NA
Kinston,UX2013,UX2013-177,1,1,NA,NA,90,NA,NA,NA,NA,NA,165,NA
Kinston,UX2013,UX2013-180,1,2,NA,NA,105,NA,NA,NA,NA,NA,173,NA
Kinston,UX2013,UX2013-181,1,3,NA,NA,90,NA,NA,NA,NA,NA,160,NA
Kinston,UX2013,UX2013-182,1,2,0,NA,90,NA,NA,NA,NA,NA,162,NA
Kinston,UX2013,UX2013-183,1,2,0,NA,90,NA,NA,NA,NA,NA,161,NA
Kinston,UX2013,UX2013-185,1,4,NA,NA,90,NA,NA,NA,NA,NA,153,NA
Kinston,UX2013,UX2013-186,1,2,NA,NA,95,NA,NA,NA,NA,NA,163,NA
Kinston,UX2013,UX2013-187,1,2,0,NA,90,NA,NA,NA,NA,NA,156,NA
Kinston,UX2013,UX2013-19,1,1,NA,NA,95,NA,NA,NA,NA,NA,164,NA
Kinston,UX2013,UX2013-190,1,2,NA,NA,85,NA,NA,NA,NA,NA,165,NA
Kinston,UX2013,UX2013-192,1,2,NA,NA,95,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-193,1,2,NA,NA,90,NA,NA,NA,NA,NA,167,NA
Kinston,UX2013,UX2013-194,1,1,1,NA,85,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-195,1,2,NA,NA,90,NA,NA,NA,NA,NA,167,NA
Kinston,UX2013,UX2013-199,1,3,NA,NA,85,NA,NA,NA,NA,NA,160,NA
Kinston,UX2013,UX2013-20,1,1,1,NA,75,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-201,1,1,NA,NA,90,NA,NA,NA,NA,NA,168,NA
Kinston,UX2013,UX2013-202,1,2,0,NA,85,NA,NA,NA,NA,NA,162,NA
Kinston,UX2013,UX2013-204,1,2,NA,NA,100,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-206,1,1,NA,NA,80,NA,NA,NA,NA,NA,165,NA
Kinston,UX2013,UX2013-212,1,1,NA,NA,80,NA,NA,NA,NA,NA,170,NA
Kinston,UX2013,UX2013-214,1,1,NA,NA,85,NA,NA,NA,NA,NA,164,NA
Kinston,UX2013,UX2013-215,1,2,NA,NA,80,NA,NA,NA,NA,NA,165,NA
Kinston,UX2013,UX2013-218,1,1,NA,NA,95,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-219,1,1,NA,NA,80,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-221,1,2,NA,NA,90,NA,NA,NA,NA,NA,160,NA
Kinston,UX2013,UX2013-222,1,2,NA,NA,95,NA,NA,NA,NA,NA,164,NA
Kinston,UX2013,UX2013-225,1,1,NA,NA,80,NA,NA,NA,NA,NA,162,NA
Kinston,UX2013,UX2013-228,1,3,NA,NA,85,NA,NA,NA,NA,NA,154,NA
Kinston,UX2013,UX2013-229,1,3,NA,NA,95,NA,NA,NA,NA,NA,160,NA
Kinston,UX2013,UX2013-23,1,2,NA,NA,100,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-232,1,2,1,NA,90,NA,NA,NA,NA,NA,161,NA
Kinston,UX2013,UX2013-233,1,1,1,NA,90,NA,NA,NA,NA,NA,165,NA
Kinston,UX2013,UX2013-234,1,1,NA,NA,85,NA,NA,NA,NA,NA,165,NA
Kinston,UX2013,UX2013-236,1,2,0,NA,85,NA,NA,NA,NA,NA,162,NA
Kinston,UX2013,UX2013-238,1,1,NA,NA,85,NA,NA,NA,NA,NA,170,NA
Kinston,UX2013,UX2013-239,1,2,NA,NA,85,NA,NA,NA,NA,NA,160,NA
Kinston,UX2013,UX2013-24,1,3,NA,NA,95,NA,NA,NA,NA,NA,159,NA
Kinston,UX2013,UX2013-240,1,2,NA,NA,85,NA,NA,NA,NA,NA,163,NA
Kinston,UX2013,UX2013-243,1,2,NA,NA,80,NA,NA,NA,NA,NA,163,NA
Kinston,UX2013,UX2013-244,1,2,NA,NA,75,NA,NA,NA,NA,NA,161,NA
Kinston,UX2013,UX2013-248,1,1,0,NA,95,NA,NA,NA,NA,NA,161,NA
Kinston,UX2013,UX2013-25,1,2,1,NA,85,NA,NA,NA,NA,NA,167,NA
Kinston,UX2013,UX2013-254,1,1,NA,NA,85,NA,NA,NA,NA,NA,174,NA
Kinston,UX2013,UX2013-260,1,2,NA,NA,75,NA,NA,NA,NA,NA,175,NA
Kinston,UX2013,UX2013-264,1,1,NA,NA,85,NA,NA,NA,NA,NA,167,NA
Kinston,UX2013,UX2013-266,1,2,NA,NA,90,NA,NA,NA,NA,NA,168,NA
Kinston,UX2013,UX2013-28,1,4,1,NA,100,NA,NA,NA,NA,NA,158,NA
Kinston,UX2013,UX2013-31,1,2,2,NA,85,NA,NA,NA,NA,NA,167,NA
Kinston,UX2013,UX2013-32,1,2,NA,NA,100,NA,NA,NA,NA,NA,162,NA
Kinston,UX2013,UX2013-33,1,2,NA,NA,95,NA,NA,NA,NA,NA,162,NA
Kinston,UX2013,UX2013-34,1,2,NA,NA,85,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-35,1,3,NA,NA,95,NA,NA,NA,NA,NA,164,NA
Kinston,UX2013,UX2013-36,1,4,1,NA,85,NA,NA,NA,NA,NA,159,NA
Kinston,UX2013,UX2013-39,1,3,NA,NA,90,NA,NA,NA,NA,NA,159,NA
Kinston,UX2013,UX2013-40,1,2,1,NA,90,NA,NA,NA,NA,NA,161,NA
Kinston,UX2013,UX2013-41,1,2,NA,NA,105,NA,NA,NA,NA,NA,166,NA
Kinston,UX2013,UX2013-42,1,4,1,NA,105,NA,NA,NA,NA,NA,159,NA
Kinston,UX2013,UX2013-43,1,2,NA,NA,95,NA,NA,NA,NA,NA,164,NA
